opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,is_won,is_closed,cycle_days,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price
5VQRLIEZ,Donn Cantrell,GTX Plus Basic,Donquadtech,Won,2017-03-02,2017-06-12,1166.0,True,True,102.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,1096
WUNMIJW9,Elease Gluck,MG Advanced,,Engaging,2017-03-02,,,False,False,,Celia Rouche,West,,,,,,,MG,3393
6U0CT07B,Jonathan Berthelot,GTX Basic,Scottech,Won,2017-03-02,2017-06-06,595.0,True,True,96.0,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,GTX,550
DFN1V29L,Kami Bicknell,MG Special,Condax,Won,2017-03-02,2017-06-04,49.0,True,True,94.0,Summer Sewald,West,medical,2017.0,4.54,9.0,United States,,MG,55
VBZ862OS,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-03-02,2017-03-19,599.0,True,True,17.0,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,GTX,550
VFKKSJT2,Kary Hendrixson,GTX Pro,Kan-code,Won,2017-03-02,2017-05-15,4506.0,True,True,74.0,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,4821
FJMFXCTD,Kary Hendrixson,GTX Pro,Sunnamplex,Won,2017-03-02,2017-05-06,4512.0,True,True,65.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,4821
LGLIB8TR,Lajuana Vencill,GTX Basic,Gogozoom,Lost,2017-03-02,2017-05-01,0.0,False,True,60.0,Dustin Brinkmann,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,GTX,550
JREGYB42,Maureen Marcano,GTX Plus Basic,Nam-zim,Won,2017-03-02,2017-05-06,1102.0,True,True,65.0,Summer Sewald,West,services,1987.0,405.59,1179.0,Brazil,Warephase,GTX,1096
4V9NMGEA,Rosalina Dieter,GTX Basic,,Engaging,2017-03-02,,,False,False,,Celia Rouche,West,,,,,,,GTX,550
9PWM6RYC,Rosalina Dieter,GTX Basic,Rantouch,Lost,2017-03-02,2017-06-10,0.0,False,True,100.0,Celia Rouche,West,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,550
EMUA57Q2,Versie Hillebrand,MG Special,Condax,Won,2017-03-02,2017-05-12,54.0,True,True,71.0,Dustin Brinkmann,Central,medical,2017.0,4.54,9.0,United States,,MG,55
DB3N4CHN,Versie Hillebrand,MG Special,Hottechi,Won,2017-03-02,2017-03-17,62.0,True,True,15.0,Dustin Brinkmann,Central,technolgy,1997.0,8170.38,16499.0,Korea,,MG,55
4CXUC4VR,Vicki Laflamme,GTX Basic,Rantouch,Engaging,2017-03-02,,,False,False,,Celia Rouche,West,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,550
79EHWR35,Vicki Laflamme,GTX Basic,,Engaging,2017-03-02,,,False,False,,Celia Rouche,West,,,,,,,GTX,550
L0GMLGRR,Vicki Laflamme,MG Special,,Engaging,2017-03-02,,,False,False,,Celia Rouche,West,,,,,,,MG,55
OF7GY5F4,Violet Mclelland,MG Special,The New York Inquirer,Won,2017-03-02,2017-03-09,61.0,True,True,7.0,Cara Losch,East,medical,1996.0,439.21,792.0,United States,,MG,55
D3ZC338T,Zane Levy,GTX Basic,,Engaging,2017-03-02,,,False,False,,Summer Sewald,West,,,,,,,GTX,550
CVFJUYPM,Zane Levy,GTX Pro,Singletechno,Lost,2017-03-02,2017-05-23,0.0,False,True,82.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,4821
L5807I4N,Zane Levy,GTX Pro,Labdrill,Won,2017-03-02,2017-03-16,4277.0,True,True,14.0,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,GTX,4821
Q1ZKBGV5,Anna Snelling,MG Special,Globex Corporation,Won,2017-03-03,2017-05-23,46.0,True,True,81.0,Dustin Brinkmann,Central,technolgy,2000.0,1223.72,2497.0,Norway,,MG,55
9JKODCAU,Anna Snelling,MG Special,Rundofase,Won,2017-03-03,2017-06-22,54.0,True,True,111.0,Dustin Brinkmann,Central,technolgy,1983.0,1008.06,1238.0,United States,,MG,55
LELWKXDX,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-03-03,2017-06-08,6173.0,True,True,97.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,5482
QRQ8C6MQ,Cassey Cress,GTX Pro,Globex Corporation,Engaging,2017-03-03,,,False,False,,Rocco Neubert,East,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,4821
DA95Q0VE,Cassey Cress,MG Advanced,Ganjaflex,Lost,2017-03-03,2017-03-21,0.0,False,True,18.0,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,MG,3393
5HMZH1Z9,Daniell Hammack,GTX Pro,Sumace,Lost,2017-03-03,2017-06-11,0.0,False,True,100.0,Rocco Neubert,East,retail,2000.0,167.89,493.0,Romania,,GTX,4821
05QMFSF0,Darcel Schlecht,GTX Pro,Toughzap,Lost,2017-03-03,2017-05-16,0.0,False,True,74.0,Melvin Marxen,Central,retail,1995.0,332.43,799.0,United States,,GTX,4821
JE245P8R,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,2017-03-03,2017-05-28,1149.0,True,True,86.0,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,GTX,1096
SFQMEZIW,Garret Kinder,GTX Basic,Silis,Lost,2017-03-03,2017-05-04,0.0,False,True,62.0,Cara Losch,East,medical,1994.0,2818.38,6290.0,United States,,GTX,550
B8RR21XP,Jonathan Berthelot,GTX Plus Basic,Dontechi,Lost,2017-03-03,2017-03-16,0.0,False,True,13.0,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,GTX,1096
ZG8WPG99,Kary Hendrixson,GTX Pro,,Engaging,2017-03-03,,,False,False,,Summer Sewald,West,,,,,,,GTX,4821
U85VV1BU,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-03-03,2017-05-22,568.0,True,True,80.0,Summer Sewald,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550
V6HB68BL,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-03-03,2017-05-30,567.0,True,True,88.0,Summer Sewald,West,retail,1989.0,1388.67,3583.0,United States,,GTX,550
H9JPB7GW,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-03-03,2017-03-09,542.0,True,True,6.0,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,GTX,550
8LFNU39A,Marty Freudenburg,GTX Basic,Conecom,Lost,2017-03-03,2017-05-28,0.0,False,True,86.0,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,GTX,550
SWPTTVQZ,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-03-03,2017-03-16,1062.0,True,True,13.0,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,1096
GKJLM1UR,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2017-03-03,2017-03-13,1057.0,True,True,10.0,Summer Sewald,West,retail,1990.0,4968.91,7523.0,United States,,GTX,1096
8L1ZHTPL,Moses Frase,GTX Plus Basic,Globex Corporation,Won,2017-03-03,2017-06-01,1020.0,True,True,90.0,Dustin Brinkmann,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,1096
U7M26UZV,Vicki Laflamme,MG Special,,Engaging,2017-03-03,,,False,False,,Celia Rouche,West,,,,,,,MG,55
TV300INP,Wilburn Farren,GTX Plus Pro,,Engaging,2017-03-03,,,False,False,,Cara Losch,East,,,,,,,GTX,5482
KBQ16F1I,Zane Levy,GTX Basic,,Engaging,2017-03-03,,,False,False,,Summer Sewald,West,,,,,,,GTX,550
4XX690SP,Zane Levy,GTX Basic,Green-Plus,Won,2017-03-03,2017-05-11,535.0,True,True,69.0,Summer Sewald,West,services,2003.0,692.19,1922.0,United States,,GTX,550
JSDGELLK,Anna Snelling,GTX Basic,Codehow,Won,2017-03-04,2017-06-13,522.0,True,True,101.0,Dustin Brinkmann,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550
LV1754PS,Anna Snelling,GTX Basic,Rangreen,Won,2017-03-04,2017-05-14,544.0,True,True,71.0,Dustin Brinkmann,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,550
JIYYV11P,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Won,2017-03-04,2017-06-07,3081.0,True,True,95.0,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,MG,3393
FYN7C0CV,Cassey Cress,MG Advanced,,Engaging,2017-03-04,,,False,False,,Rocco Neubert,East,,,,,,,MG,3393
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,2017-03-04,2017-05-18,51.0,True,True,75.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55
U5UM9W8V,Corliss Cosme,GTX Plus Basic,Zencorporation,Lost,2017-03-04,2017-05-09,0.0,False,True,66.0,Cara Losch,East,technolgy,2011.0,40.79,142.0,China,,GTX,1096
5JDWBOLS,Daniell Hammack,GTX Basic,,Engaging,2017-03-04,,,False,False,,Rocco Neubert,East,,,,,,,GTX,550
POB32WHJ,Daniell Hammack,GTX Plus Basic,Acme Corporation,Lost,2017-03-04,2017-05-06,0.0,False,True,63.0,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,,GTX,1096
4T8KR12S,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-03-04,2017-03-20,1076.0,True,True,16.0,Melvin Marxen,Central,retail,1988.0,1376.8,1165.0,Belgium,,GTX,1096
JA0D4V57,James Ascencio,MG Advanced,Y-corporation,Won,2017-03-04,2017-05-09,3685.0,True,True,66.0,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,MG,3393
6CKB8I8U,Jonathan Berthelot,GTX Plus Basic,Hottechi,Lost,2017-03-04,2017-05-13,0.0,False,True,70.0,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,1096
HKBAON9X,Kami Bicknell,GTX Pro,Golddex,Won,2017-03-04,2017-05-18,3997.0,True,True,75.0,Summer Sewald,West,finance,2008.0,52.5,165.0,United States,,GTX,4821
7S1N6QHI,Kami Bicknell,MG Special,Y-corporation,Won,2017-03-04,2017-03-18,51.0,True,True,14.0,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,MG,55
CHI2T3IH,Kami Bicknell,MG Advanced,Sunnamplex,Won,2017-03-04,2017-03-21,3164.0,True,True,17.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,MG,3393
X7HK448T,Lajuana Vencill,GTX Basic,Funholding,Won,2017-03-04,2017-06-22,496.0,True,True,110.0,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,550
1YYN3PBU,Markita Hansen,MG Advanced,Faxquote,Lost,2017-03-04,2017-05-13,0.0,False,True,70.0,Celia Rouche,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,3393
R4L36Y0P,Marty Freudenburg,GTX Basic,Stanredtax,Won,2017-03-04,2017-03-26,579.0,True,True,22.0,Melvin Marxen,Central,finance,1987.0,1698.2,3798.0,United States,,GTX,550
CPTEPYPZ,Maureen Marcano,GTX Basic,Xx-holding,Lost,2017-03-04,2017-05-20,0.0,False,True,77.0,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,GTX,550
AJJ7VJWA,Niesha Huffines,GTX Pro,Bioholding,Lost,2017-03-04,2017-05-02,0.0,False,True,59.0,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,GTX,4821
8BR6E4S6,Niesha Huffines,GTX Pro,Treequote,Lost,2017-03-04,2017-05-27,0.0,False,True,84.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,4821
YNKWBEEN,Reed Clapper,GTX Basic,Kan-code,Won,2017-03-04,2017-06-27,521.0,True,True,115.0,Rocco Neubert,East,software,1982.0,11698.03,34288.0,United States,,GTX,550
SARVIBLS,Reed Clapper,MG Advanced,Gekko & Co,Won,2017-03-04,2017-03-07,3889.0,True,True,3.0,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,MG,3393
M4ZNQTEQ,Rosie Papadopoulos,MG Advanced,Plussunin,Won,2017-03-04,2017-03-12,3340.0,True,True,8.0,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,MG,3393
K0GWTWYL,Versie Hillebrand,MG Special,Finhigh,Lost,2017-03-04,2017-03-20,0.0,False,True,16.0,Dustin Brinkmann,Central,finance,2006.0,1102.43,1759.0,United States,,MG,55
TCSQO748,Vicki Laflamme,GTX Pro,Cheers,Lost,2017-03-04,2017-05-11,0.0,False,True,68.0,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,4821
7TI1WTV9,Zane Levy,GTX Pro,Acme Corporation,Engaging,2017-03-04,,,False,False,,Summer Sewald,West,technolgy,1996.0,1100.04,2822.0,United States,,GTX,4821
01EH41WA,Zane Levy,GTX Pro,,Engaging,2017-03-04,,,False,False,,Summer Sewald,West,,,,,,,GTX,4821
ITCY8YV0,Zane Levy,GTX Pro,Blackzim,Won,2017-03-04,2017-06-11,5876.0,True,True,99.0,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,GTX,4821
SAUAOZVO,Anna Snelling,GTX Plus Pro,Toughzap,Won,2017-03-05,2017-05-29,5092.0,True,True,85.0,Dustin Brinkmann,Central,retail,1995.0,332.43,799.0,United States,,GTX,5482
1XHLB0Q5,Boris Faz,GTX Plus Basic,Massive Dynamic,Lost,2017-03-05,2017-05-09,0.0,False,True,65.0,Rocco Neubert,East,entertainment,1989.0,665.06,1095.0,United States,,GTX,1096
71GQNH5T,Cassey Cress,MG Advanced,,Engaging,2017-03-05,,,False,False,,Rocco Neubert,East,,,,,,,MG,3393
LSA39JBG,Daniell Hammack,GTX Basic,,Engaging,2017-03-05,,,False,False,,Rocco Neubert,East,,,,,,,GTX,550
OJVA8ZEK,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,2017-03-05,2017-06-08,966.0,True,True,95.0,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,,GTX,1096
UAX3F7D4,Daniell Hammack,GTX Plus Pro,Opentech,Won,2017-03-05,2017-03-21,6024.0,True,True,16.0,Rocco Neubert,East,finance,1994.0,355.23,853.0,United States,,GTX,5482
7PDUWDGT,Daniell Hammack,MG Advanced,Condax,Won,2017-03-05,2017-03-14,3759.0,True,True,9.0,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,MG,3393
QWJ2TRQM,Darcel Schlecht,GTX Pro,Streethex,Lost,2017-03-05,2017-05-24,0.0,False,True,80.0,Melvin Marxen,Central,retail,1988.0,1376.8,1165.0,Belgium,,GTX,4821
3AU5SZ3V,Donn Cantrell,GTX Pro,Donquadtech,Won,2017-03-05,2017-03-23,4443.0,True,True,18.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,4821
BVOO33UA,Hayden Neloms,MG Advanced,Cheers,Won,2017-03-05,2017-06-28,3397.0,True,True,115.0,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,3393
SC7XGQVA,James Ascencio,GTX Plus Pro,Singletechno,Lost,2017-03-05,2017-03-15,0.0,False,True,10.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,5482
UY45Y7AM,James Ascencio,MG Special,Sunnamplex,Lost,2017-03-05,2017-05-14,0.0,False,True,70.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,MG,55
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,2017-03-05,2017-05-05,59.0,True,True,61.0,Melvin Marxen,Central,entertainment,1998.0,217.87,551.0,United States,,MG,55
AKTPC3M1,Kami Bicknell,GTX Basic,,Engaging,2017-03-05,,,False,False,,Summer Sewald,West,,,,,,,GTX,550
JXAYTFNI,Lajuana Vencill,GTX Basic,Cancity,Lost,2017-03-05,2017-05-12,0.0,False,True,68.0,Dustin Brinkmann,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550
BMM5D5R4,Lajuana Vencill,GTX Basic,dambase,Lost,2017-03-05,2017-05-21,0.0,False,True,77.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550
PSGTTYUT,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-03-05,2017-06-06,494.0,True,True,93.0,Dustin Brinkmann,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,550
JRC2PMKX,Lajuana Vencill,GTX Plus Basic,Codehow,Won,2017-03-05,2017-05-16,1060.0,True,True,72.0,Dustin Brinkmann,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096
JA5G7YBO,Markita Hansen,MG Special,Blackzim,Engaging,2017-03-05,,,False,False,,Celia Rouche,West,retail,2009.0,497.11,1588.0,United States,,MG,55
6M5LV1ZE,Marty Freudenburg,MG Special,Scottech,Lost,2017-03-05,2017-05-26,0.0,False,True,82.0,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,MG,55
CZ8PPZTC,Rosie Papadopoulos,MG Special,Bioplex,Engaging,2017-03-05,,,False,False,,Cara Losch,East,medical,1991.0,326.82,1016.0,United States,,MG,55
IBZQBCSU,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Lost,2017-03-05,2017-05-19,0.0,False,True,75.0,Cara Losch,East,finance,1993.0,646.1,883.0,United States,Golddex,MG,55
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-03-05,2017-05-30,0.0,False,True,86.0,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,GTX,550
FPTH6URQ,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-03-05,2017-05-11,624.0,True,True,67.0,Celia Rouche,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,550
S3XE14XP,Vicki Laflamme,GTX Basic,Goodsilron,Won,2017-03-05,2017-05-08,565.0,True,True,64.0,Celia Rouche,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550
U6Q0T9KV,Vicki Laflamme,GTX Basic,Konex,Won,2017-03-05,2017-06-14,642.0,True,True,101.0,Celia Rouche,West,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550
YQ0Y0YQS,Violet Mclelland,MG Advanced,Newex,Engaging,2017-03-05,,,False,False,,Cara Losch,East,services,1991.0,1012.72,3492.0,Germany,,MG,3393
HRWHRCH8,Violet Mclelland,MG Special,Betasoloin,Won,2017-03-05,2017-03-14,48.0,True,True,9.0,Cara Losch,East,medical,1999.0,251.41,495.0,United States,,MG,55
8B29CRQL,Violet Mclelland,MG Special,Donware,Won,2017-03-05,2017-05-19,60.0,True,True,75.0,Cara Losch,East,marketing,1999.0,1197.44,2570.0,United States,,MG,55
3KM8WN7L,Boris Faz,GTX Basic,Kan-code,Won,2017-03-06,2017-05-18,522.0,True,True,73.0,Rocco Neubert,East,software,1982.0,11698.03,34288.0,United States,,GTX,550
5Z8S8UHK,Cassey Cress,GTX Basic,,Engaging,2017-03-06,,,False,False,,Rocco Neubert,East,,,,,,,GTX,550
S0XILDHQ,Cassey Cress,GTX Plus Pro,Umbrella Corporation,Won,2017-03-06,2017-03-18,4701.0,True,True,12.0,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,GTX,5482
ZVR3CS7N,Darcel Schlecht,GTX Plus Pro,Scottech,Lost,2017-03-06,2017-05-20,0.0,False,True,75.0,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,GTX,5482
AZH0INTS,Elease Gluck,GTX Pro,Singletechno,Won,2017-03-06,2017-03-13,4987.0,True,True,7.0,Celia Rouche,West,retail,1996.0,2214.94,5374.0,United States,,GTX,4821
9AMJKJX6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-03-06,2017-05-31,579.0,True,True,86.0,Melvin Marxen,Central,marketing,1986.0,2403.58,8801.0,United States,,GTX,550
NMKAJZJ4,Kary Hendrixson,MG Special,,Engaging,2017-03-06,,,False,False,,Summer Sewald,West,,,,,,,MG,55
3NQBMKOK,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-03-06,2017-06-29,494.0,True,True,115.0,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,550
VBG91TQH,Marty Freudenburg,GTX Basic,Isdom,Won,2017-03-06,2017-06-11,545.0,True,True,97.0,Melvin Marxen,Central,medical,2002.0,3178.24,4540.0,United States,,GTX,550
QZE24X2H,Maureen Marcano,GTX Basic,Y-corporation,Won,2017-03-06,2017-06-01,584.0,True,True,87.0,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,GTX,550
WSPBQ5YR,Moses Frase,MG Advanced,dambase,Won,2017-03-06,2017-06-09,3714.0,True,True,95.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393
YJJ1BLPQ,Niesha Huffines,MG Advanced,Finhigh,Won,2017-03-06,2017-05-15,3423.0,True,True,70.0,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,MG,3393
XUGTSB00,Niesha Huffines,MG Advanced,Ron-tech,Won,2017-03-06,2017-03-19,3167.0,True,True,13.0,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,MG,3393
3DKK3JF3,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-03-06,2017-05-29,0.0,False,True,84.0,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,,GTX,550
I0TSIELX,Rosalina Dieter,GTX Plus Basic,Xx-holding,Won,2017-03-06,2017-05-29,987.0,True,True,84.0,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,GTX,1096
SX0SSL0H,Rosie Papadopoulos,GTX Plus Basic,,Engaging,2017-03-06,,,False,False,,Cara Losch,East,,,,,,,GTX,1096
420PORSF,Rosie Papadopoulos,MG Advanced,Konex,Lost,2017-03-06,2017-06-06,0.0,False,True,92.0,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,MG,3393
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,2017-03-06,2017-05-21,0.0,False,True,76.0,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,MG,3393
UMZ986GC,Versie Hillebrand,MG Advanced,Dontechi,Won,2017-03-06,2017-05-24,3428.0,True,True,79.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,MG,3393
I7BWM5O0,Violet Mclelland,MG Special,Warephase,Engaging,2017-03-06,,,False,False,,Cara Losch,East,services,1997.0,2041.73,5276.0,United States,,MG,55
UPQRP36U,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-03-06,2017-05-22,0.0,False,True,77.0,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,MG,55
RZI9HX5X,Zane Levy,GTX Plus Basic,Hottechi,Won,2017-03-06,2017-05-31,1149.0,True,True,86.0,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,1096
WFJPWN9O,Anna Snelling,GTX Plus Pro,Globex Corporation,Won,2017-03-07,2017-06-11,6023.0,True,True,96.0,Dustin Brinkmann,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,5482
6F79VYH8,Boris Faz,GTX Basic,,Engaging,2017-03-07,,,False,False,,Rocco Neubert,East,,,,,,,GTX,550
ZQ4QTT1Z,Boris Faz,GTX Plus Basic,,Engaging,2017-03-07,,,False,False,,Rocco Neubert,East,,,,,,,GTX,1096
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,2017-03-07,2017-06-04,0.0,False,True,89.0,Rocco Neubert,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,550
S93L97VV,Cecily Lampkin,MG Special,Scottech,Won,2017-03-07,2017-03-17,47.0,True,True,10.0,Dustin Brinkmann,Central,marketing,2012.0,45.39,100.0,United States,Inity,MG,55
HRU8FNE1,Corliss Cosme,GTX Basic,Donquadtech,Won,2017-03-07,2017-03-10,542.0,True,True,3.0,Cara Losch,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550
JDFN8AZI,Corliss Cosme,GTX Pro,Xx-zobam,Won,2017-03-07,2017-03-16,4980.0,True,True,9.0,Cara Losch,East,entertainment,1989.0,3838.39,8274.0,United States,,GTX,4821
11EK1VP7,Darcel Schlecht,GTX Pro,Funholding,Won,2017-03-07,2017-05-28,4978.0,True,True,82.0,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,4821
50HQRWGJ,Donn Cantrell,GTX Pro,Vehement Capital Partners,Won,2017-03-07,2017-06-10,5256.0,True,True,95.0,Rocco Neubert,East,finance,1993.0,646.1,883.0,United States,Golddex,GTX,4821
N90VSHI2,Elease Gluck,GTX Pro,Hottechi,Won,2017-03-07,2017-06-07,4327.0,True,True,92.0,Celia Rouche,West,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,4821
21PRD9FN,Garret Kinder,GTX Pro,Donware,Won,2017-03-07,2017-05-15,5022.0,True,True,69.0,Cara Losch,East,marketing,1999.0,1197.44,2570.0,United States,,GTX,4821
ITIQJARB,Gladys Colclough,GTX Plus Pro,Bioholding,Won,2017-03-07,2017-03-11,4887.0,True,True,4.0,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,GTX,5482
EAUV9J9L,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-03-07,2017-03-21,3724.0,True,True,14.0,Melvin Marxen,Central,finance,1987.0,1698.2,3798.0,United States,,MG,3393
9A4H9IAC,James Ascencio,GTX Plus Basic,,Engaging,2017-03-07,,,False,False,,Summer Sewald,West,,,,,,,GTX,1096
XWEZ1WNK,James Ascencio,GTX Basic,Y-corporation,Won,2017-03-07,2017-03-11,535.0,True,True,4.0,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,GTX,550
ZTLLHCBU,Kary Hendrixson,GTX Basic,Dontechi,Engaging,2017-03-07,,,False,False,,Summer Sewald,West,software,1982.0,4618.0,10083.0,United States,,GTX,550
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,2017-03-07,2017-05-24,0.0,False,True,78.0,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,GTX,5482
CJ5U6GX3,Markita Hansen,MG Advanced,Singletechno,Won,2017-03-07,2017-03-15,3969.0,True,True,8.0,Celia Rouche,West,retail,1996.0,2214.94,5374.0,United States,,MG,3393
SLYFFVBE,Maureen Marcano,GTX Plus Basic,Blackzim,Engaging,2017-03-07,,,False,False,,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,GTX,1096
HDUV7VJN,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-03-07,2017-03-13,6805.0,True,True,6.0,Dustin Brinkmann,Central,retail,1995.0,332.43,799.0,United States,,GTX,5482
